post_id	date	message	num_likes	num_angry	num_shares
904277726319518_1127276224019666	2016-08-03T14:43:22+0000	"Qual seria o n\u00famero aceit\u00e1vel de mortes no tr\u00e2nsito de uma cidade como S\u00e3o Paulo? Este v\u00eddeo responde \u00e0 pergunta cientificamente..."	7525	9	21070
904277726319518_1125849637495658	2016-08-01T19:22:23+0000	"SP SEMPRE TENTANDO ESTAR NA VANGUARDA\nNossa gest\u00e3o quer sempre aproximar as pessoas dos espa\u00e7os p\u00fablicos, para que elas conquistem cada vez mais o seu direito a cidade. Nessa linha, tentamos implantar em S\u00e3o Paulo um projeto que aproveitasse os cemit\u00e9rios como espa\u00e7os de lazer e cultura e como parque de mem\u00f3ria. \u00c0s vezes \u00e9 dif\u00edcil mudar a forma de pensar. Mas jamais perderemos a iniciativa de aplicar, em S\u00e3o Paulo, pol\u00edticas inovadoras, reconhecidas e estruturadas em outras cidades do mundo."	2566	14	275
904277726319518_1125652170848738	2016-08-01T13:42:28+0000	"Ontem visitei a ocupa\u00e7\u00e3o Douglas Rodrigues, na Vila Maria, que h\u00e1 duas semanas foi atingida por um inc\u00eandio. Fomos conversar com os moradores e acompanhar o trabalho da subprefeitura, que est\u00e1 fazendo obras de seguran\u00e7a na regi\u00e3o."	782	2	37
904277726319518_1125205740893381	2016-08-01T00:18:57+0000	"Imperd\u00edvel: Nelson Cavaquinho na voz da israelense Noa Peled. Gian Correa no viol\u00e3o de 7 cordas faz acontecer.\nhttps://goo.gl/Z8TVfJ"	632	0	177
904277726319518_1123544887726133	2016-07-29T21:22:10+0000	"\u00c1FRICA NAS ESCOLAS\n\nDurante 35 anos, a UNESCO reuniu mais de 350 especialistas em hist\u00f3ria do continente africano e produziu uma obra monumental, consolidada em oito volumes, chamada \"Hist\u00f3ria Geral da \u00c1frica\". \nQuando fui Ministro da Educa\u00e7\u00e3o, tomamos a iniciativa de traduzir toda a obra para a l\u00edngua portuguesa. Em seguida, sintetizamos todos os volumes em dois livros, mais acess\u00edveis para toda a comunidade acad\u00eamica. \nAgora, como Prefeito, transformamos aquele material riqu\u00edssimo em livro did\u00e1tico - o primeiro baseado naquela obra. Fico muito feliz em ver esse projeto concretizado. Ver um trabalho dessa envergadura fazer parte da forma\u00e7\u00e3o b\u00e1sica dos estudantes da rede municipal.\n\nPara quem tiver maior interesse, segue o link da obra completa: http://goo.gl/YYucGH"	31319	14	48526
904277726319518_1121867101227245	2016-07-27T15:40:06+0000	""	2159	4	66
904277726319518_1121298641284091	2016-07-26T22:20:54+0000	"Domingo, 24 de julho de 2016 - Conven\u00e7\u00e3o de homologa\u00e7\u00e3o da candidatura de Fernando Haddad \u00e0 Prefeitura de S\u00e3o Paulo."	1724	6	84
904277726319518_1121192061294749	2016-07-26T19:38:41+0000	"LEI DE FOMENTO \u00c0S PERIFERIAS\nNa semana passada, sancionei a lei de fomento \u00e0s periferias, que vai destinar verbas para iniciativas culturais dos bairros de S\u00e3o Paulo com alta vulnerabilidade social. Essa era uma demanda antiga dos coletivos de cultura da periferia, que agora contam com uma fonte de financiamento exclusiva."	1692	3	1054
904277726319518_1118857078194914	2016-07-23T12:03:04+0000	"Pessoal, entrei no Snapchat para que voc\u00eas possam acompanhar um pouco mais do meu dia a dia. \u00c9 s\u00f3 adicionar:\n\ud83d\udc7b haddadfernando"	1130	3	37
904277726319518_1118236854923603	2016-07-22T20:11:46+0000	"Tive a honra de ser convidado para patrono da turma de formandos da ECA-USP e estive, ontem, na cerim\u00f4nia de cola\u00e7\u00e3o de grau. Muita energia boa. Sucesso para todos voc\u00eas!"	3839	1	199
904277726319518_1117634934983795	2016-07-22T11:01:47+0000	"NOVO PARQUE  MUNICIPAL NO FUND\u00c3O DA ZONA SUL\nAcabamos de adquirir uma \u00e1rea de 300 mil m\u00b2 no fund\u00e3o da M\u00b4Boi. \u00c0 beira da Represa de Guarapiranga, o novo parque municipal contar\u00e1 com um Centro Cultural, uma Escola de Esportes N\u00e1uticos, al\u00e9m da enorme \u00e1rea de lazer j\u00e1 consolidada. O investimento oferecer\u00e1 lazer a uma popula\u00e7\u00e3o trabalhadora at\u00e9 agora desprovida de equipamentos p\u00fablicos de esporte e cultura. At\u00e9 agosto ele ser\u00e1 aberto ao p\u00fablico: TUDO NOSSO!!!\n\nFOTOS DO EQUIPAMENTO: https://goo.gl/lNs0zm"	2846	5	1643
904277726319518_1117603424986946	2016-07-21T23:00:00+0000	"No pr\u00f3ximo domingo, dia 24, vai ocorrer a conven\u00e7\u00e3o de homologa\u00e7\u00e3o da minha candidatura \u00e0 Prefeitura de S\u00e3o Paulo. \u00c9 dia de intensificar a luta por uma S\u00e3o Paulo melhor, mais moderna e mais humana. Convido a todas e todos a participar desse momento com a gente! Vai ser na Quadra dos Banc\u00e1rios \u00e0s 10 da manh\u00e3."	3683	20	764
904277726319518_1117134861700469	2016-07-21T12:18:34+0000	"MAIS UMA OBRA VI\u00c1RIA PARA SP\n\nNo come\u00e7o da semana, fiz uma \u00faltima vistoria \u00e0s obras da Ponte Itapai\u00fana, que faz parte de um grande projeto vi\u00e1rio na zona sul, o complexo Chucri Zaidan. A obra vai aliviar muito o tr\u00e2nsito na ponte Jo\u00e3o Dias, na regi\u00e3o da Vila Andrade e de Parais\u00f3polis e facilita a vida de quem vem da Estrada de Itapecerica. \u00c9 uma obra vi\u00e1ria de grande import\u00e2ncia pro Arco Pinheiros, que comp\u00f5e o Arco do Futuro."	1671	2	548
904277726319518_1116166838463938	2016-07-19T18:02:22+0000	"SOBRE O INC\u00caNDIO NA VILA MARIA\nHoje, na primeira hora do dia, recebemos representantes da comunidade da Vila Maria, onde, infelizmente, aconteceu um inc\u00eandio no dia de ontem. Al\u00e9m de prestar solidariedade \u00e0s v\u00edtimas, alinhamos estrat\u00e9gias para minimizar os estragos provocados pelo fogo, mobilizando as equipes de emerg\u00eancia respons\u00e1veis.\nApesar da redu\u00e7\u00e3o em 60% dos inc\u00eandios em favelas em S\u00e3o Paulo ao longo de nosso mandato, fatos como esse ainda ocorrem na cidade e exigem nossa total dedica\u00e7\u00e3o."	525	1	39
904277726319518_1115531358527486	2016-07-18T20:38:32+0000	"INOVA\u00c7\u00c3O EM LIMPEZA URBANA\nFui visitar o Bigtainer na Brasil\u00e2ndia, um container subterr\u00e2neo que coleta lixo e que conta com um sistema mecanizado bastante avan\u00e7ado. Cart\u00f5es magn\u00e9ticos acionam a abertura do recipiente e quando ele atinge seu m\u00e1ximo de armazenamento, um sinal \u00e9 emitido para a sua limpeza. Ele tem capacidade para 10 toneladas e recebe res\u00edduos domiciliares org\u00e2nicos, embalagens e res\u00edduos de banheiro. S\u00e3o Paulo conta com uma das experi\u00eancias mais inovadoras em limpeza urbana."	7002	4	9136
904277726319518_1114094975337791	2016-07-16T14:49:44+0000	"DESEMBARQUE SEGURO\nOntem sancionei uma lei que autoriza  os motoristas de \u00f4nibus a parar fora dos pontos para que mulheres e idosos possam descer em locais mais acess\u00edveis e seguros. A medida vale no per\u00edodo noturno, entre as 22 horas e as 5 horas."	9035	4	1163
904277726319518_1113500428730579	2016-07-15T18:04:30+0000	"Ass\u00e9dio sexual jamais pode ser naturalizado. Ao contr\u00e1rio, tem que ser enfrentado e punido. Por isso aprovamos uma lei de combate ao ass\u00e9dio na administra\u00e7\u00e3o municipal que \u00e9 um marco, na medida em que assegura um canal seguro de den\u00fancia e apoio. Isso mostra o quanto nosso governo est\u00e1 comprometido com uma demanda hist\u00f3rica, sobretudo das mulheres, que \u00e9 o enfrentamento a esse tipo de viol\u00eancia."	475	2	104
904277726319518_1054103068003649	2016-07-14T11:15:45+0000	"MERENDA ORG\u00c2NICA\nEnquanto alguns governos oferecem merenda seca para nossas crian\u00e7as e jovens, a cidade de S\u00e3o Paulo inova mais uma vez. Como Ministro da Educa\u00e7\u00e3o aprovei lei federal que obriga o uso de 30% da verba da alimenta\u00e7\u00e3o escolar na aquisi\u00e7\u00e3o de produtos provenientes da agricultura familiar. Como prefeito aprovei uma lei municipal ainda mais avan\u00e7ada, propondo a substitui\u00e7\u00e3o gradativa por produtos org\u00e2nicos."	4053	7	2983
904277726319518_1112062265541062	2016-07-13T21:24:54+0000	"CEAGESP EM PERUS, NOVO BAIRRO NA VILA LEOPOLDINA\nRecebemos hoje manifesta\u00e7\u00e3o de interesse para constru\u00e7\u00e3o de um novo entreposto em Perus.\nAs vantagens econ\u00f4micas, sociais, ambientais e urban\u00edsticas do projeto s\u00e3o formid\u00e1veis:\n1) Gera empregos em Perus, numa \u00e1rea atendida pela CPTM, duas rodovias (Anhanguera e Bandeirantes), Rodoanel e o futuro Ferroanel.\n2) Recupera \u00e1rea de mananciais em Perus e cria \u00e1rea institucional para pra\u00e7as e equipamentos sociais de 700 mil m\u00b2.\n3) Cria novo bairro misto na Vila Leopoldina, abrindo espa\u00e7o para um polo de desenvolvimento integrado vizinho da USP e servido por duas linhas da CPTM e dois parques (Villa-Lobos e Vilas-Boas).\n4) Cria, na Vila Leopoldina, \u00e1rea institucional de 240 mil m\u00b2.\n5) Retira 15 mil caminh\u00f5es/dia da regi\u00e3o mais polu\u00edda e congestionada da cidade.\n6) Abre caminho para o desenvolvimento urbano no entroncamento das duas marginais, criando as condi\u00e7\u00f5es para que o Arco Tiet\u00ea se qualifique ao longo do eixo Lapa-Centro.\nNos dois s\u00edtios, a previs\u00e3o \u00e9 de cria\u00e7\u00e3o de 60 mil novos empregos e investimentos de R$ 15 bilh\u00f5es de reais."	1405	1	418
904277726319518_1111945832219372	2016-07-13T17:17:07+0000	"IMIGRANTE AQUI \u00c9 CIDAD\u00c3O\nNa semana passada, estive na abertura do VII F\u00f3rum Social Mundial das Migra\u00e7\u00f5es e assinei uma lei que garante direitos para a popula\u00e7\u00e3o imigrante presente em S\u00e3o Paulo. \nAo longo de nossa gest\u00e3o, desempenhamos um papel de vanguarda no pa\u00eds para a quest\u00e3o dos imigrantes, reconhecendo-os como cidad\u00e3os ao promover sua integra\u00e7\u00e3o social, cultural e econ\u00f4mica na cidade de S\u00e3o Paulo. De modo pioneiro, criamos a coordenadoria de pol\u00edticas para imigrantes; inauguramos o primeiro Centro de Refer\u00eancia e Atendimento ao Imigrante; garantimos espa\u00e7o para os imigrantes nos conselhos participativos municipais; proporcionamos a bancariza\u00e7\u00e3o da comunidade imigrante, mediante acordo com bancos p\u00fablicos; fizemos mutir\u00f5es para emiss\u00e3o de documentos e carteiras de trabalho; valorizamos e regularizamos feiras (como as das Ruas Coimbra e Ros\u00e1rio) e demos apoio a atividades culturais (como a Festa Alasitas), entre outras a\u00e7\u00f5es importantes. V\u00e1rias dessas conquistas, agora, est\u00e3o garantidas por lei."	911	1	116
904277726319518_1111208885626400	2016-07-12T20:55:05+0000	"O n\u00famero de acidentes com v\u00edtimas por cem mil habitantes diminuiu consideravelmente em S\u00e3o Paulo, entre 2014 e 2015, enquanto aumentou no resto do Estado de S\u00e3o Paulo. Definitivamente cai por terra o argumento repetido por alguns \"especialistas\" de que a acentuada queda no n\u00famero de mortos e feridos em nossa cidade tem a ver com a crise econ\u00f4mica. N\u00e3o \u00e9 crise, \u00e9 pol\u00edtica p\u00fablica: mais cal\u00e7adas, ciclovias, faixas exclusivas, redu\u00e7\u00e3o da velocidade m\u00e1xima, etc."	2883	2	603
904277726319518_1110427629037859	2016-07-11T21:38:10+0000	"No s\u00e1bado, levei o meu cachorro Sticky pra tomar vacina na Virada Animal no Centro de Controle de Zoonoses de Santana, na zona norte.\nO centro oferece servi\u00e7os de registro, castra\u00e7\u00e3o e vacina\u00e7\u00e3o, e tamb\u00e9m tem v\u00e1rios animais de estima\u00e7\u00e3o para ado\u00e7\u00e3o. Vale a pena a visita para cuidar do seu bichinho e, quem sabe, levar um deles para casa.\n\nEu lembro, ainda, que constru\u00edmos um hospital veterin\u00e1rio gratuito na Parada Inglesa, na zona norte. Nem sempre a popula\u00e7\u00e3o mais pobre da cidade tem condi\u00e7\u00f5es de dar a ele o tratamento que gostaria. Ent\u00e3o agora a popula\u00e7\u00e3o tem um servi\u00e7o p\u00fablico importante, porque envolve o sentimento de muitas crian\u00e7as, jovens, idosos e fam\u00edlias."	5750	5	2158
904277726319518_1108901785857110	2016-07-09T11:39:55+0000	"PRA\u00c7A DO P\u00d4R DO SOL\nA manchete de hoje da FOLHA, \"Gest\u00e3o Haddad vai cercar a Pra\u00e7a do P\u00f4r do Sol\", \u00e9 FALSA. Nada contra o debate que realmente existe dentro e fora da administra\u00e7\u00e3o. At\u00e9 porque quando a transformei em parque visava \u00e0 cria\u00e7\u00e3o de um conselho gestor que discutisse melhorias, inclusive com acesso a fonte espec\u00edfica de financiamento. Mas, toda l\u00f3gica desta administra\u00e7\u00e3o \u00e9 a remo\u00e7\u00e3o de muros e grades, onde isso \u00e9 poss\u00edvel, para a libera\u00e7\u00e3o dos espa\u00e7os p\u00fablicos para uso e gozo das pessoas. At\u00e9 as grades sob os viadutos t\u00eam sido removidas. Entendo que o papel da Prefeitura, nesse e em outros casos, \u00e9 o da media\u00e7\u00e3o, propondo alternativas que n\u00e3o comprometam a paisagem e o conv\u00edvio e ao mesmo tempo garantam o bem-estar dos moradores do entorno. O cercamento n\u00e3o me parece o melhor caminho. Menos ainda sem o necess\u00e1rio debate entre os interessados."	5975	132	944
904277726319518_1108309895916299	2016-07-08T13:50:11+0000	"TR\u00cdADE URBAN\u00cdSTICA\nEssa \u00e9 a primeira gest\u00e3o que consegue aprovar um novo Plano Diretor, elogiado pela ONU-Habitat (http://www.archdaily.com.br/br/625229/plano-diretor-de-sao-paulo-e-elogiado-pela-onu-habitat), um novo Zonamento e um novo C\u00f3digo de Obras num mesmo mandato. Leis que garantem at\u00e9 2030 nosso desenvolvimento equilibrado do ponto de vista socioambiental. Mais um meta cumprida, talvez a mais importante para o futuro de S\u00e3o Paulo."	1910	0	326
904277726319518_1107766835970605	2016-07-07T20:01:00+0000	"Com Assucena Assucena e Raquel Virg\u00ednia, vocalistas da banda \"As Bahias e a Cozinha Mineira\"; Clara Averbuck, escritora e editora do site \u201cLugar de mulher\u201d; Silvio Almeida, professor de Direito do Mackenzie e do Instituto Luiz Gama; Rosane Borges, Colunista da Boitempo; Mayara Silva, gestora e conselheira do projeto Plano de Menina e Coletivo Poetas do Tiet\u00ea; e Brenno Tardelli, diretor de reda\u00e7\u00e3o do Portal Justificando."	2320	0	51
904277726319518_1107762819304340	2016-07-07T19:50:01+0000	"Tomei um caf\u00e9 com Assucena Assucena e Raquel Virg\u00ednia, vocalistas da banda \"As Bahias e a Cozinha Mineira\"; Clara Averbuck, escritora e editora do site \u201cLugar de mulher\u201d; Silvio Almeida, professor de Direito do Mackenzie e do Instituto Luiz Gama; Rosane Borges, Colunista da Boitempo;  Mayara Silva, gestora e conselheira do projeto Plano de Menina e Coletivo Poetas do Tiet\u00ea; e Brenno Tardelli, diretor de reda\u00e7\u00e3o do Portal Justificando.\nhttps://www.youtube.com/watch?v=SJTbYNCbkRg"	540	0	29
904277726319518_1107543062659649	2016-07-07T11:47:17+0000	"ENEM NA USP\nQuando determinei a integral reformula\u00e7\u00e3o do Enem e a cria\u00e7\u00e3o do SiSU, em 2009, fui elegantemente criticado pelo meu antecessor que desaprovou a mudan\u00e7a (http://vida-estilo.estadao.com.br/noticias/geral,secretario-desaprova-novo-enem,354851). Foi um bom debate com Paulo Renato Souza, ex-ministro da Educa\u00e7\u00e3o do governo FHC.\nMinha inten\u00e7\u00e3o era acabar com o vestibular e a decoreba e ter uma base comum nacional de ensino m\u00e9dio ancorada na matriz de conte\u00fados e compet\u00eancias do novo exame.\nAs universidades federais que, na minha gest\u00e3o, dobraram de tamanho, aderiram em massa \u00e0 proposta, mas minha querida USP relutou. Hoje, a not\u00edcia de que 20% das suas vagas ser\u00e3o oferecidas pelo SiSU anima os que lutam por mais igualdade de oportunidades nesse pa\u00eds ainda t\u00e3o injusto.\n\nhttp://www1.folha.uol.com.br/educacao/2016/07/1789291-usp-vai-usar-enem-para-20-das-vagas.shtml"	4999	1	1359
904277726319518_1106585949422027	2016-07-05T21:36:36+0000	""	13466	6	389
904277726319518_1105719182842037	2016-07-04T18:01:26+0000	"RESOLU\u00c7\u00c3O DE CONFLITOS\nNa \u00faltima sexta-feira, a Prefeitura de S\u00e3o Paulo inaugurou o primeiro posto do Centro Judici\u00e1rio de Solu\u00e7\u00e3o de Conflitos e Cidadania, o CEJUSC, localizado na avenida Liberdade, no centro da cidade. Em parceria com o Tribunal de Justi\u00e7a de S\u00e3o Paulo, o espa\u00e7o servir\u00e1 para mediar conflitos sem judicializa\u00e7\u00e3o.\n\nMuitas vezes, o cidad\u00e3o quer encontrar uma solu\u00e7\u00e3o r\u00e1pida para o seu problema e o Estado nem sempre prov\u00ea. O CEJUSC contribui para melhorar isso, pois desonera o judici\u00e1rio de uma s\u00e9rie de quest\u00f5es que podem ser resolvidas apenas por media\u00e7\u00e3o. Conforme essa experi\u00eancia se mostrar exitosa, podemos espalhar o servi\u00e7o por toda a cidade."	1001	2	163
904277726319518_1105126962901259	2016-07-03T15:10:21+0000	"Panorama de S\u00e3o Paulo numa mat\u00e9ria que n\u00e3o vai ficar velha t\u00e3o cedo. Pra quem gosta de S\u00e3o Paulo ou pra quem n\u00e3o gosta mas quer gostar."	6091	0	3324
904277726319518_1104111306336158	2016-07-02T15:42:37+0000	"Quando me candidatei \u00e0 Prefeitura, apresentei meus tr\u00eas compromissos com a educa\u00e7\u00e3o superior: colocar universidade p\u00fablica nos CEUs, trazer uma universidade federal para a zona leste, e instalar dois campi do Instituto Federal na cidade. Todos foram totalmente cumpridos. \nOntem inauguramos o campus da Unifesp em Itaquera e o do IFSP em S\u00e3o Miguel Paulista. O segundo campus do IFSP, em Pirituba, est\u00e1 em fase final e vai ser aberto em um m\u00eas."	5242	1	1236
904277726319518_1103504163063539	2016-07-01T18:23:19+0000	"Ontem foi anivers\u00e1rio do menino Kelvin, morador do centro da cidade, que veio conhecer a sala onde o Prefeito trabalha. Mostrei a ele um peda\u00e7o do meu gabinete. J\u00e1 tenho candidato a Prefeito em 2036."	3282	1	727
904277726319518_1103854409695181	2016-07-01T13:28:46+0000	"S\u00c3O PAULO MAIS VERDE\nFiquei muito feliz com o mapeamento in\u00e9dito que lan\u00e7amos ontem que mostra que 30% da \u00e1rea da cidade de S\u00e3o Paulo \u00e9 coberta pela Mata Atl\u00e2ntica. Al\u00e9m das conhecidas manchas verdes nas zonas norte e sul, existem v\u00e1rios peda\u00e7os de mata preservada espalhados pela capital. \n\nE s\u00f3 \u00e9 poss\u00edvel preservar com a\u00e7\u00f5es que reconhe\u00e7am essa riqueza ambiental da cidade. \u00c9 por isso que o Plano Diretor que aprovamos em 2014 restitui a zona rural em S\u00e3o Paulo (que havia sido eliminada pelo plano anterior, de 2002). Nesse mesmo sentido, criamos o polo de Ecoturismo no extremo sul e, ainda, demarcamos duas terras ind\u00edgenas nas zonas norte e sul. Tudo isso contribui para uma S\u00e3o Paulo mais verde e com maior qualidade de vida."	2252	1	230
904277726319518_1103376846409604	2016-06-30T22:17:48+0000	"PISCIN\u00c3O COBERTO DO CORDEIRO\nAp\u00f3s 40 anos de luta dos moradores de Cidade Ademar, entregamos o piscin\u00e3o do c\u00f3rrego Cordeiro. A obra vai ajudar a evitar enchentes que atingem a regi\u00e3o da avenida Cupec\u00ea. E para n\u00e3o deixar um buraco aberto que enfeiaria a cidade, constru\u00edmos uma pra\u00e7a sobre a escava\u00e7\u00e3o do piscin\u00e3o, com \u00e1rea para esporte e lazer. Isso faz toda a diferen\u00e7a. \u00c9 o segundo piscin\u00e3o coberto na hist\u00f3ria da cidade, o primeiro na periferia. Ent\u00e3o a comemora\u00e7\u00e3o dos moradores \u00e9 dupla."	1196	0	181
904277726319518_1103208586426430	2016-06-30T13:20:19+0000	"AO VIVO\nS\u00e3o Paulo Carinhosa promove o semin\u00e1rio Grandes Cidades, Pol\u00edticas Intersetoriais e Primeira Inf\u00e2ncia, com exposi\u00e7\u00f5es sobre as pol\u00edticas p\u00fablicas da Prefeitura de S\u00e3o Paulo voltadas ao desenvolvimento integral da crian\u00e7a.\nNa confer\u00eancia de abertura, \"O Que Grandes Cidades e Pol\u00edticas Intersetoriais Podem Fazer Pela Primeira Inf\u00e2ncia?\", falei sobre a necessidade de desenvolver o olhar para o tema da inf\u00e2ncia de maneira integrada.     \nVeja a programa\u00e7\u00e3o completa do semin\u00e1rio: http://goo.gl/XFGUHp"	267	0	21
904277726319518_1102830713130884	2016-06-29T22:05:42+0000	"Hoje dei minhas primeiras entrevistas como pr\u00e9-candidato \u00e0 Prefeitura de S\u00e3o Paulo. Compartilho com voc\u00eas para que possam acompanhar um pouco do que fizemos em nosso governo e as primeiras ideias para os pr\u00f3ximos quatro anos.\n\nBAND NEWS TV - http://bandnewstv.band.uol.com.br/videos/ultimos-videos/15911521/veja-a-entrevista-de-fernando-haddad-a-bandnews.html\n\nR\u00c1DIO BAND NEWS - http://bandnewsfm.band.uol.com.br/Noticia.aspx?COD=777649&Tipo=225\n\nR\u00c1DIO BANDEIRANTES - http://radiobandeirantes.band.uol.com.br/conteudo.asp?ID=777681"	3294	5	216
904277726319518_1102778273136128	2016-06-29T19:46:47+0000	"Ao longo do nosso governo, investimos muito em obras para melhorar a vida do paulistano, especialmente a dos que vivem na periferia da cidade. Nos \u00faltimos dois dias, a Prefeitura de S\u00e3o Paulo inaugurou:\n- a nova ilumina\u00e7\u00e3o em LED no distrito de Pedreira, na zona sul da cidade;\n- a liga\u00e7\u00e3o local entre as avenidas Lino de Moraes Leme e Pedro Bueno, que vai agilizar o acesso \u00e0 avenida Roberto Marinho;\n- o primeiro piscin\u00e3o das obras de canaliza\u00e7\u00e3o do C\u00f3rrego do Cordeiro, no extremo sul, que ajudar\u00e1 a evitar enchentes que atingem a regi\u00e3o da avenida Cupec\u00ea, em Cidade Ademar;\n- a pra\u00e7a comunit\u00e1ria L\u00edgia Maria Salgado N\u00f3brega, \u00e1rea de lazer e esporte que fica sobre o piscin\u00e3o do Cordeiro;\n- 120 unidades de habita\u00e7\u00e3o de interesse social no Parque Jabaquara, na zona sul da cidade;\n\nAl\u00e9m disso, aproveitei para vistoriar as obras:\n- de duplica\u00e7\u00e3o da estrada do Alvarenga, em Cidade Ademar;\n- do Parque Sete Campos, uma \u00e1rea de lazer para os moradores da regi\u00e3o de Cidade Ademar;\n- do Parque do Chuvisco, em implanta\u00e7\u00e3o na \u00e1rea do antigo clube dos funcion\u00e1rios da Varig, pr\u00f3ximo \u00e0 Vila Santa Catarina."	1151	0	99
904277726319518_1102115906535698	2016-06-28T22:38:46+0000	"No dia internacional do orgulho LGBT, compartilho com voc\u00eas uma foto de um encontro que tive recentemente com o Deputado Jean Wyllys, uma das vozes mais combativas em favor dos direitos LGBT no pa\u00eds. \n\nNunca podemos nos esquecer que a LGBTfobia mata. E n\u00e3o somente em Orlando, como aconteceu recentemente. Ela mata aqui do nosso lado, em todo canto onde a toler\u00e2ncia n\u00e3o for a regra, onde n\u00e3o haja o reconhecimento da diversidade. \u00c9 por isso que devemos lutar incansavelmente contra todo tipo de preconceito, discrimina\u00e7\u00e3o e viol\u00eancia contra a comunidade LGBT.\n\nJean, a sua luta pelos direitos LGBT \u00e9 a minha luta. Estamos juntos."	9158	75	851
904277726319518_1101891053224850	2016-06-28T19:50:38+0000	"Ontem estive no Parque Jabaquara, na zona sul da cidade, inaugurando mais 102 unidades de habita\u00e7\u00e3o de interesse social.\nA melhor coisa \u00e9 uma obra que combina a infraestrutura do bairro sem expulsar os moradores de baixa renda. Porque ningu\u00e9m est\u00e1 sendo convidado a sair. Ao contr\u00e1rio, as pessoas est\u00e3o sendo convidadas a ficar no bairro. E isso n\u00e3o era assim. Antes, muitas das cidades vizinhas, ganhavam moradores de S\u00e3o Paulo expulsos pelas obras p\u00fablicas. E esse \u00e9 um pecado que n\u00f3s n\u00e3o podemos cometer nunca mais."	2410	2	1321
904277726319518_1088779227869366	2016-06-28T15:56:54+0000	"MELHORA TEMPO DE ESCOAMENTO DOS ALAGAMENTOS \n\nEm uma cidade tropical como S\u00e3o Paulo invariavelmente chove. E os alagamentos causados pela chuva acabam atrapalhando o tr\u00e2nsito. Mas as obras de drenagem realizadas pela nossa gest\u00e3o ajudaram e muito a diminuir o tempo de escoamento dos alagamentos. Vale a pena gastar 5 minutos para entender como a Prefeitura de S\u00e3o Paulo minimizou esse danos, em mais uma medida de melhoria do tr\u00e2nsito da cidade.\n\nNo per\u00edodo chuvoso de 2015-2016, entre os meses de novembro e abril, houve uma queda de 37% nas ocorr\u00eancias de alagamentos intransit\u00e1veis se comparado ao per\u00edodo anterior. Ainda que n\u00e3o seja poss\u00edvel apontar uma tend\u00eancia de queda (considerando a s\u00e9rie hist\u00f3rica dos \u00faltimos anos), o que d\u00e1 pra afirmar, sem sombra de d\u00favida, \u00e9 que hoje o escoamento dos alagamentos se d\u00e1 em um tempo muito menor. \n\nH\u00e1 uma crescente otimiza\u00e7\u00e3o do desempenho da drenagem, como se pode ver no gr\u00e1fico. Neste ano, 62% das ocorr\u00eancias de alagamentos intransit\u00e1veis foram escoadas num tempo abaixo de 60 minutos. O \u00edndice era de 44% no come\u00e7o da gest\u00e3o e foi subindo gradativamente at\u00e9 o est\u00e1gio atual.\n\nIsso se deve aos investimentos realizados pelo Programa de Redu\u00e7\u00e3o de Alagamentos da Prefeitura de S\u00e3o Paulo, que vem realizando obras de microdrenagem, limpeza de bueiros, desobstru\u00e7\u00e3o e reconstru\u00e7\u00e3o de galerias, implanta\u00e7\u00e3o de novas tubula\u00e7\u00f5es, constru\u00e7\u00e3o de bocas de lobo - obras que aumentam a capta\u00e7\u00e3o de \u00e1guas de chuva em trechos com pontos de alagamento."	519	1	63
904277726319518_1100850256662263	2016-06-27T20:02:03+0000	"Neste fim de semana, visitei o Jardim Paranapanema, no extremo sul de S\u00e3o Paulo, para oficializar as vias do bairro. Essa era uma velha demanda dos moradores, que aguardavam a medida desde a d\u00e9cada de 80. \nCom acesso a um endere\u00e7o oficial, a vida do cidad\u00e3o melhora. As pessoas viviam em suas casas h\u00e1 anos, mas sequer podiam receber correspond\u00eancias. Se um carteiro n\u00e3o conhecia bem a regi\u00e3o, n\u00e3o achava a casa. Sem contar os constrangimentos ao preencher um cadastro, ao buscar um emprego e n\u00e3o ter um CEP. Isso \u00e9 o m\u00ednimo para dar dignidade \u00e0s pessoas. Al\u00e9m disso, os nomes das ruas foram escolhidos com a participa\u00e7\u00e3o dos pr\u00f3prios moradores.\nNo total, a oficializa\u00e7\u00e3o de logradouros vai beneficiar aproximadamente 60 mil fam\u00edlias paulistanas."	1385	3	155
904277726319518_1101317529948869	2016-06-27T15:41:31+0000	"No Dia Mundial do Skate, entregamos mais uma pista no Parque Dom Pedro II. O v\u00eddeo vale a pena!"	870	3	66
904277726319518_1100954469985175	2016-06-26T22:53:44+0000	"Rolezinho em Guaianazes"	2041	14	243
904277726319518_1100886483325307	2016-06-26T20:23:36+0000	"SP DE NOVO NO TOPO\nDepois de figurar no topo das cidades inteligentes pelas recentes pol\u00edticas de mobilidade no ranking da consultoria Urban Systems, publicado pela Revista Exame (https://www.facebook.com/fernandohaddad/posts/1087044871376135), S\u00e3o Paulo foi eleita pela mesma consultoria a cidade mais inovadora pelas pol\u00edticas de conectividade, como as 120 pra\u00e7as wi-fi (http://wifilivre.sp.gov.br/) e os 12 FabLabs (http://fablablivresp.art.br/) j\u00e1 instalados na cidade."	2554	1	580
904277726319518_1100159813397974	2016-06-25T17:38:07+0000	""	3766	2	0
